RideID,TicketNumber,PTimeStamp
100005,113364,2019-01-09 11:45:45.083000000
100005,113366,2019-01-09 11:45:50.083000000
100005,113377,2019-01-10 11:47:02.083000000
100005,113377,2019-01-10 11:47:08.083000000
100005,113377,2019-01-10 11:47:10.083000000
100005,113377,2019-01-10 11:47:11.083000000
100005,113377,2019-01-10 11:47:18.083000000
100005,113377,2019-01-10 11:47:27.083000000
100005,113396,2019-01-11 11:48:30.083000000
100005,113399,2019-01-11 11:48:35.083000000
100005,113406,2019-01-11 11:48:42.083000000
100005,113426,2019-01-12 11:49:58.083000000
100005,113427,2019-01-12 11:49:45.083000000
100005,113434,2019-01-12 11:49:29.083000000
100005,113437,2019-01-12 11:49:37.083000000
100005,113441,2019-01-13 11:50:53.083000000
100005,113453,2019-01-13 11:51:04.083000000
100005,113471,2019-01-13 11:51:10.083000000
100005,113533,2019-01-14 11:51:43.083000000
100005,113548,2019-01-14 11:51:59.083000000
100005,113548,2019-01-14 11:52:06.083000000
100005,113549,2019-01-14 11:52:10.083000000
100005,113578,2019-01-15 11:53:54.083000000
100005,113586,2019-01-15 11:53:37.083000000
100005,113586,2019-01-15 11:53:55.083000000
100005,113590,2019-01-15 11:53:28.083000000
100005,113597,2019-01-15 11:53:35.083000000
100005,113597,2019-01-15 11:53:53.083000000
100005,113598,2019-01-15 11:53:22.083000000
100005,113606,2019-01-16 11:55:16.083000000
100005,113612,2019-01-16 11:55:03.083000000
100005,113621,2019-01-16 11:54:55.083000000
100005,113623,2019-01-16 11:55:00.083000000
100005,113628,2019-01-16 11:55:13.083000000
100005,113635,2019-01-17 11:55:44.083000000
100005,113643,2019-01-17 11:55:51.083000000
100005,113682,2019-01-17 11:56:13.083000000
100005,113746,2019-01-19 11:57:56.083000000
100005,113759,2019-01-19 11:58:33.083000000
100005,113771,2019-01-19 11:58:13.083000000
100005,113781,2019-01-19 11:58:28.083000000
100005,113781,2019-01-19 11:58:50.083000000
100005,113782,2019-01-19 11:58:38.083000000
100005,113793,2019-01-21 12:01:06.083000000
100005,113806,2019-01-21 12:01:09.083000000
100005,113823,2019-01-21 12:00:53.083000000
100005,113833,2019-01-21 12:01:14.083000000
100005,113836,2019-01-21 12:00:56.083000000
100005,113838,2019-01-22 12:02:40.083000000
100005,113840,2019-01-22 12:03:03.083000000
100005,113843,2019-01-22 12:02:50.083000000
100005,113846,2019-01-22 12:02:34.083000000
100005,113846,2019-01-22 12:03:08.083000000
100005,113852,2019-01-22 12:02:51.083000000
100005,113873,2019-01-23 12:04:26.083000000
100005,113895,2019-01-24 12:05:24.083000000
100005,113899,2019-01-24 12:05:27.083000000
100005,113899,2019-01-24 12:05:32.083000000
100005,113904,2019-01-25 12:07:06.083000000
100005,113908,2019-01-25 12:06:36.083000000
100005,113913,2019-01-25 12:07:01.083000000
100005,113940,2019-01-25 12:06:20.083000000
100005,113943,2019-01-26 12:08:40.083000000
100005,113972,2019-01-26 12:08:36.083000000
100005,113986,2019-01-27 12:10:22.083000000
100005,113995,2019-01-27 12:10:28.083000000
100005,114019,2019-01-27 12:10:14.083000000
100005,114020,2019-01-27 12:10:27.083000000
100005,114033,2019-01-27 12:09:57.083000000
100005,114063,2019-01-28 12:11:58.083000000
100005,114070,2019-01-28 12:11:15.083000000
100005,114080,2019-01-28 12:11:51.083000000
100005,114088,2019-01-28 12:11:23.083000000
100005,114100,2019-01-28 12:11:59.083000000
100005,114116,2019-01-29 12:13:53.083000000
100005,114117,2019-01-29 12:14:02.083000000
100005,114119,2019-01-29 12:13:14.083000000
100005,114121,2019-01-29 12:13:46.083000000
100005,114147,2019-01-29 12:13:50.083000000
100005,114211,2019-01-30 12:15:24.083000000
100005,114223,2019-01-30 12:14:59.083000000
100005,114234,2019-01-30 12:15:05.083000000
100005,114237,2019-01-30 12:15:46.083000000
100005,114251,2019-01-31 12:17:17.083000000
100005,114276,2019-02-01 12:18:27.083000000
100005,114277,2019-02-01 12:18:35.083000000
100005,114298,2019-02-01 12:18:07.083000000
100005,114299,2019-02-01 12:18:28.083000000
100005,114299,2019-02-01 12:18:36.083000000
100005,114317,2019-02-02 12:19:51.083000000
100005,114326,2019-02-02 12:19:58.083000000
100005,114329,2019-02-02 12:20:06.083000000
100005,114337,2019-02-02 12:19:35.083000000
100005,114337,2019-02-02 12:20:09.083000000
100005,114341,2019-02-02 12:19:29.083000000
100005,114348,2019-02-03 12:21:27.083000000
100005,114375,2019-02-03 12:21:16.083000000
100005,114375,2019-02-03 12:21:39.083000000
100005,114376,2019-02-03 12:21:25.083000000
100005,114381,2019-02-03 12:21:47.083000000
100005,114406,2019-02-04 12:23:00.083000000
100005,114406,2019-02-04 12:23:38.083000000
100005,114407,2019-02-04 12:22:57.083000000
100005,114411,2019-02-05 12:24:39.083000000
100005,114418,2019-02-05 12:24:58.083000000
100005,114433,2019-02-06 12:26:47.083000000
100005,114440,2019-02-06 12:27:00.083000000
100005,114455,2019-02-06 12:26:36.083000000
100005,114487,2019-02-06 12:26:15.083000000
100005,114500,2019-02-07 12:28:08.083000000
100005,114503,2019-02-07 12:28:12.083000000
100005,114521,2019-02-07 12:28:27.083000000
100005,114531,2019-02-07 12:28:09.083000000
100005,114540,2019-02-07 12:28:25.083000000
100005,114541,2019-02-07 12:28:01.083000000
100005,114554,2019-02-08 12:29:32.083000000
100005,114555,2019-02-08 12:29:38.083000000
100005,114559,2019-02-08 12:29:49.083000000
100005,114564,2019-02-08 12:29:10.083000000
100005,114576,2019-02-09 12:30:53.083000000
100005,114576,2019-02-09 12:31:00.083000000
100005,114576,2019-02-09 12:31:07.083000000
100005,114576,2019-02-09 12:31:15.083000000
100005,114576,2019-02-09 12:31:17.083000000
100005,114581,2019-02-10 12:32:00.083000000
100005,114582,2019-02-10 12:32:23.083000000
100005,114589,2019-02-10 12:32:07.083000000
100005,114600,2019-02-10 12:32:19.083000000
100005,114611,2019-02-11 12:32:56.083000000
100005,114611,2019-02-11 12:33:09.083000000
100005,114617,2019-02-12 12:34:52.083000000
100005,114619,2019-02-12 12:34:24.083000000
100005,114627,2019-02-12 12:34:41.083000000
100005,114635,2019-02-12 12:35:05.083000000
100005,114638,2019-02-12 12:34:25.083000000
100005,114640,2019-02-12 12:35:02.083000000
100005,114642,2019-02-12 12:34:21.083000000
100005,114650,2019-02-13 12:36:21.083000000
100005,114654,2019-02-13 12:36:26.083000000
100005,114654,2019-02-13 12:36:42.083000000
100005,114655,2019-02-13 12:36:14.083000000
100005,114657,2019-02-13 12:36:47.083000000
100005,114658,2019-02-13 12:36:06.083000000
100005,114670,2019-02-14 12:38:40.083000000
100005,114672,2019-02-14 12:38:07.083000000
100005,114672,2019-02-14 12:38:25.083000000
100005,114675,2019-02-14 12:38:48.083000000
100005,114677,2019-02-14 12:38:21.083000000
100005,114678,2019-02-14 12:38:33.083000000
100005,114684,2019-02-15 12:40:21.083000000
100005,114689,2019-02-15 12:39:56.083000000
100005,114691,2019-02-15 12:40:18.083000000
100005,114693,2019-02-15 12:40:16.083000000
100005,114718,2019-02-15 12:39:50.083000000
100005,114718,2019-02-15 12:40:03.083000000
100005,114718,2019-02-15 12:40:17.083000000
100005,114727,2019-02-15 12:40:12.083000000
100005,114744,2019-02-16 12:41:31.083000000
100005,114749,2019-02-16 12:41:36.083000000
100005,114762,2019-02-17 12:42:19.083000000
100005,114762,2019-02-17 12:42:23.083000000
100005,114762,2019-02-17 12:42:38.083000000
100005,114762,2019-02-17 12:42:45.083000000
100005,114784,2019-02-18 12:43:55.083000000
100005,114788,2019-02-18 12:44:02.083000000
100005,114789,2019-02-18 12:43:47.083000000
100005,114790,2019-02-18 12:43:37.083000000
100005,114794,2019-02-18 12:43:18.083000000
100005,114795,2019-02-18 12:44:05.083000000
100005,114800,2019-02-19 12:45:34.083000000
100005,114801,2019-02-19 12:45:13.083000000
100005,114801,2019-02-19 12:45:39.083000000
100005,114802,2019-02-19 12:45:36.083000000
100005,114803,2019-02-19 12:46:03.083000000
100005,114805,2019-02-19 12:45:48.083000000
100005,114806,2019-02-19 12:45:14.083000000
100005,114807,2019-02-19 12:45:29.083000000
100005,114809,2019-02-20 12:47:28.083000000
100005,114810,2019-02-20 12:47:41.083000000
100005,114812,2019-02-20 12:47:05.083000000
100005,114812,2019-02-20 12:47:48.083000000
100005,114814,2019-02-20 12:47:24.083000000
100005,114814,2019-02-20 12:47:45.083000000
100005,114815,2019-02-20 12:47:23.083000000
100005,114828,2019-02-21 12:48:51.083000000
100005,114840,2019-02-22 12:50:03.083000000
100005,114841,2019-02-22 12:50:11.083000000
100005,114861,2019-02-22 12:50:13.083000000
100005,114886,2019-02-22 12:50:14.083000000
100005,114891,2019-02-22 12:50:00.083000000
100005,114895,2019-02-22 12:49:58.083000000
100005,114916,2019-02-23 12:51:50.083000000
100005,114929,2019-02-23 12:51:22.083000000
100005,114935,2019-02-23 12:51:11.083000000
100005,114950,2019-02-23 12:51:02.083000000
100005,114964,2019-02-24 12:53:29.083000000
100005,114965,2019-02-24 12:53:10.083000000
100005,114966,2019-02-24 12:53:28.083000000
100005,114980,2019-02-24 12:52:54.083000000
100005,114988,2019-02-25 12:54:43.083000000
100005,114992,2019-02-25 12:54:42.083000000
100005,115019,2019-02-25 12:54:50.083000000
100005,115053,2019-02-26 12:56:04.083000000
100005,115075,2019-02-26 12:55:55.083000000
100005,115081,2019-02-26 12:56:06.083000000
100005,115105,2019-02-27 12:57:18.083000000
100005,115116,2019-02-28 12:58:31.083000000
100005,115116,2019-02-28 12:58:37.083000000
100005,115119,2019-02-28 12:58:47.083000000
100005,115120,2019-02-28 12:58:56.083000000
100005,115120,2019-02-28 12:59:01.083000000
100005,115122,2019-02-28 12:59:03.083000000
100005,115124,2019-03-01 13:00:00.083000000
100005,115125,2019-03-01 13:00:05.083000000
100005,115149,2019-03-02 13:01:07.083000000
100005,115149,2019-03-02 13:01:12.083000000
100005,115181,2019-03-02 13:00:53.083000000
100005,115193,2019-03-03 13:02:14.083000000
100005,115229,2019-03-03 13:02:17.083000000
100005,115246,2019-03-04 13:03:15.083000000
100005,115247,2019-03-04 13:03:04.083000000
100005,115281,2019-03-05 13:04:47.083000000
100005,115286,2019-03-05 13:04:49.083000000
100005,115308,2019-03-06 13:05:27.083000000
100005,115315,2019-03-06 13:05:52.083000000
100005,115325,2019-03-06 13:05:32.083000000
100005,115326,2019-03-06 13:05:34.083000000
100005,115329,2019-03-06 13:05:42.083000000
100005,115352,2019-03-07 13:06:55.083000000
100005,115359,2019-03-07 13:06:32.083000000
100005,115387,2019-03-07 13:07:03.083000000
100005,115388,2019-03-07 13:06:38.083000000
100005,115406,2019-03-08 13:07:50.083000000
100005,115431,2019-03-08 13:07:57.083000000
100005,115446,2019-03-09 13:08:51.083000000
100005,115451,2019-03-09 13:09:01.083000000
100005,115452,2019-03-09 13:08:50.083000000
100005,115481,2019-03-09 13:08:38.083000000
100005,115510,2019-03-10 13:09:49.083000000
100005,115510,2019-03-10 13:10:03.083000000
100005,115510,2019-03-10 13:10:22.083000000
100005,115511,2019-03-10 13:10:24.083000000
100005,115512,2019-03-10 13:09:56.083000000
100005,115527,2019-03-11 13:11:17.083000000
100005,115529,2019-03-11 13:11:05.083000000
100005,115529,2019-03-11 13:11:16.083000000
100005,115530,2019-03-11 13:11:30.083000000
100005,115535,2019-03-11 13:11:15.083000000
100005,115538,2019-03-11 13:11:21.083000000
100005,115540,2019-03-11 13:11:38.083000000
100005,115549,2019-03-12 13:13:08.083000000
100005,115556,2019-03-12 13:12:59.083000000
100005,115559,2019-03-12 13:13:09.083000000
100005,115567,2019-03-12 13:12:54.083000000
100005,115576,2019-03-12 13:13:31.083000000
100005,115591,2019-03-13 13:15:06.083000000
100005,115603,2019-03-13 13:15:05.083000000
100005,115610,2019-03-13 13:15:07.083000000
100005,115614,2019-03-13 13:14:19.083000000
100005,115618,2019-03-13 13:14:40.083000000
100005,115619,2019-03-13 13:14:18.083000000
100005,115619,2019-03-13 13:14:56.083000000
100005,115630,2019-03-14 13:16:17.083000000
100005,115631,2019-03-14 13:16:13.083000000
100005,115642,2019-03-14 13:16:04.083000000
100005,115655,2019-03-15 13:17:42.083000000
100005,115657,2019-03-15 13:17:41.083000000
100005,115663,2019-03-15 13:17:45.083000000
100005,115677,2019-03-15 13:17:40.083000000
100005,115688,2019-03-16 13:18:34.083000000
100005,115694,2019-03-16 13:18:41.083000000
100005,115699,2019-03-16 13:18:37.083000000
100005,115703,2019-03-16 13:18:31.083000000
100005,115705,2019-03-16 13:18:45.083000000
100005,115715,2019-03-17 13:20:07.083000000
100005,115770,2019-03-18 13:21:06.083000000
100005,115773,2019-03-18 13:21:08.083000000
100005,115777,2019-03-18 13:21:22.083000000
100005,115781,2019-03-18 13:21:16.083000000
100005,115793,2019-03-19 13:22:41.083000000
100005,115802,2019-03-19 13:22:35.083000000
100005,115816,2019-03-20 13:23:56.083000000
100005,115863,2019-03-20 13:23:33.083000000
100005,115871,2019-03-21 13:24:38.083000000
100005,115895,2019-03-21 13:25:01.083000000
100005,115897,2019-03-21 13:25:04.083000000
100005,115903,2019-03-22 13:26:23.083000000
100005,115940,2019-03-22 13:25:56.083000000
100005,115945,2019-03-22 13:26:15.083000000
100005,115966,2019-03-23 13:27:17.083000000
100005,115966,2019-03-23 13:27:38.083000000
100005,115970,2019-03-23 13:27:36.083000000
100005,115978,2019-03-24 13:28:44.083000000
100005,115985,2019-03-24 13:28:35.083000000
100005,115990,2019-03-24 13:28:42.083000000
100005,115996,2019-03-24 13:28:24.083000000
100005,116004,2019-03-25 13:30:27.083000000
100005,116009,2019-03-25 13:30:12.083000000
100005,116023,2019-03-25 13:30:08.083000000
100005,116037,2019-03-25 13:30:23.083000000
100005,116040,2019-03-26 13:31:12.083000000
100005,116040,2019-03-26 13:31:23.083000000
100005,116042,2019-03-26 13:31:42.083000000
100005,116044,2019-03-26 13:31:08.083000000
100005,116044,2019-03-26 13:31:45.083000000
100005,116048,2019-03-26 13:31:34.083000000
100005,116060,2019-03-27 13:32:41.083000000
100005,116083,2019-03-27 13:32:44.083000000
100005,116110,2019-03-28 13:33:54.083000000
100005,116114,2019-03-28 13:33:49.083000000
100005,116146,2019-03-29 13:34:46.083000000
100005,116150,2019-03-29 13:35:01.083000000
100005,116172,2019-03-29 13:34:54.083000000
100005,116215,2019-03-30 13:35:59.083000000
100005,116217,2019-03-30 13:36:12.083000000
100005,116226,2019-03-30 13:36:15.083000000
100005,116227,2019-03-30 13:36:17.083000000
100005,116234,2019-03-31 13:37:38.083000000
100005,116235,2019-03-31 13:37:59.083000000
100005,116239,2019-03-31 13:37:45.083000000
100005,116239,2019-03-31 13:37:47.083000000
100005,116241,2019-03-31 13:37:35.083000000
100005,116244,2019-03-31 13:37:39.083000000
100005,116247,2019-04-01 13:38:38.083000000
100005,116248,2019-04-01 13:38:40.083000000
100005,116248,2019-04-01 13:38:45.083000000
100005,116249,2019-04-01 13:38:39.083000000
100005,116249,2019-04-01 13:39:04.083000000
100005,116255,2019-04-02 13:39:57.083000000
100005,116256,2019-04-02 13:39:50.083000000
100005,116280,2019-04-03 13:41:29.083000000
100005,116282,2019-04-03 13:41:08.083000000
100005,116286,2019-04-03 13:41:19.083000000
100005,116287,2019-04-03 13:41:02.083000000
100005,116374,2019-04-05 13:43:59.083000000
100005,116392,2019-04-05 13:43:33.083000000
100005,116399,2019-04-05 13:44:25.083000000
100005,116407,2019-04-05 13:44:17.083000000
100005,116408,2019-04-05 13:43:36.083000000
100005,116447,2019-04-06 13:45:38.083000000
100005,116462,2019-04-06 13:45:37.083000000
100005,116469,2019-04-06 13:45:44.083000000
100005,116471,2019-04-06 13:45:31.083000000
100005,116477,2019-04-06 13:45:36.083000000
100005,116489,2019-04-07 13:47:18.083000000
100005,116500,2019-04-07 13:47:24.083000000
100005,116501,2019-04-07 13:47:33.083000000
100005,116515,2019-04-07 13:47:34.083000000
100005,116536,2019-04-08 13:48:32.083000000
100005,116537,2019-04-08 13:48:47.083000000
100005,116546,2019-04-08 13:48:36.083000000
100005,116546,2019-04-08 13:49:03.083000000
100005,116552,2019-04-08 13:49:14.083000000
100005,116567,2019-04-08 13:48:35.083000000
100005,116571,2019-04-08 13:48:43.083000000
100005,116574,2019-04-08 13:48:24.083000000
100005,116587,2019-04-09 13:50:18.083000000
100005,116587,2019-04-09 13:50:22.083000000
100005,116610,2019-04-09 13:50:36.083000000
100005,116614,2019-04-09 13:50:30.083000000
100005,116619,2019-04-10 13:52:25.083000000
100005,116620,2019-04-10 13:52:12.083000000
100005,116623,2019-04-10 13:52:17.083000000
100005,116629,2019-04-10 13:52:13.083000000
100005,116639,2019-04-11 13:53:38.083000000
100005,116645,2019-04-11 13:53:36.083000000
100005,116684,2019-04-12 13:54:48.083000000
100005,116691,2019-04-12 13:55:04.083000000
100005,116697,2019-04-12 13:55:09.083000000
100005,116701,2019-04-12 13:54:55.083000000
100005,116725,2019-04-12 13:54:49.083000000
100005,116739,2019-04-13 13:56:25.083000000
100005,116751,2019-04-13 13:56:27.083000000
100005,116752,2019-04-13 13:56:13.083000000
100006,113126,2019-01-04 11:37:55.083000000
100006,113144,2019-01-04 11:37:53.083000000
100006,113146,2019-01-04 11:37:26.083000000
100006,113148,2019-01-04 11:37:58.083000000
100006,113165,2019-01-04 11:38:13.083000000
100006,113166,2019-01-04 11:37:48.083000000
100006,113169,2019-01-04 11:37:41.083000000
100006,113173,2019-01-04 11:37:38.083000000
100006,113186,2019-01-05 11:39:31.083000000
100006,113186,2019-01-05 11:39:43.083000000
100006,113187,2019-01-05 11:39:22.083000000
100006,113188,2019-01-05 11:39:50.083000000
100006,113209,2019-01-06 11:41:00.083000000
100006,113212,2019-01-06 11:40:49.083000000
100006,113212,2019-01-06 11:40:57.083000000
100006,113225,2019-01-06 11:41:10.083000000
100006,113235,2019-01-06 11:40:31.083000000
100006,113250,2019-01-07 11:42:05.083000000
100006,113254,2019-01-07 11:42:20.083000000
100006,113259,2019-01-07 11:42:46.083000000
100006,113260,2019-01-07 11:42:06.083000000
100006,113261,2019-01-07 11:42:35.083000000
100006,113261,2019-01-07 11:42:38.083000000
100006,113266,2019-01-08 11:44:13.083000000
100006,113271,2019-01-08 11:44:22.083000000
100006,113278,2019-01-08 11:44:32.083000000
100006,113287,2019-01-08 11:44:16.083000000
100006,113347,2019-01-09 11:45:58.083000000
100006,113348,2019-01-09 11:45:37.083000000
100006,113353,2019-01-09 11:45:54.083000000
100006,113365,2019-01-09 11:45:27.083000000
100006,113377,2019-01-10 11:46:47.083000000
100006,113377,2019-01-10 11:46:53.083000000
100006,113377,2019-01-10 11:47:04.083000000
100006,113377,2019-01-10 11:47:06.083000000
100006,113377,2019-01-10 11:47:07.083000000
100006,113377,2019-01-10 11:47:09.083000000
100006,113377,2019-01-10 11:47:26.083000000
100006,113386,2019-01-11 11:48:43.083000000
100006,113389,2019-01-11 11:48:24.083000000
100006,113392,2019-01-11 11:48:39.083000000
100006,113394,2019-01-11 11:48:26.083000000
100006,113395,2019-01-11 11:48:20.083000000
100006,113400,2019-01-11 11:48:22.083000000
100006,113404,2019-01-11 11:48:13.083000000
100006,113418,2019-01-11 11:48:27.083000000
100006,113430,2019-01-12 11:49:31.083000000
100006,113431,2019-01-12 11:49:47.083000000
100006,113452,2019-01-13 11:50:46.083000000
100006,113477,2019-01-13 11:50:45.083000000
100006,113492,2019-01-13 11:51:01.083000000
100006,113506,2019-01-14 11:51:51.083000000
100006,113507,2019-01-14 11:52:02.083000000
100006,113522,2019-01-14 11:52:00.083000000
100006,113524,2019-01-14 11:51:54.083000000
100006,113533,2019-01-14 11:52:01.083000000
100006,113539,2019-01-14 11:51:52.083000000
100006,113540,2019-01-14 11:52:03.083000000
100006,113543,2019-01-14 11:52:15.083000000
100006,113550,2019-01-14 11:51:46.083000000
100006,113560,2019-01-15 11:53:49.083000000
100006,113564,2019-01-15 11:53:16.083000000
100006,113564,2019-01-15 11:53:23.083000000
100006,113567,2019-01-15 11:53:38.083000000
100006,113580,2019-01-15 11:53:41.083000000
100006,113584,2019-01-15 11:53:50.083000000
100006,113593,2019-01-15 11:53:02.083000000
100006,113600,2019-01-16 11:54:52.083000000
100006,113604,2019-01-16 11:54:54.083000000
100006,113605,2019-01-16 11:55:15.083000000
100006,113619,2019-01-16 11:55:14.083000000
100006,113622,2019-01-16 11:55:06.083000000
100006,113650,2019-01-17 11:55:47.083000000
100006,113654,2019-01-17 11:55:55.083000000
100006,113656,2019-01-17 11:56:06.083000000
100006,113658,2019-01-17 11:55:43.083000000
100006,113670,2019-01-17 11:56:22.083000000
100006,113675,2019-01-17 11:56:17.083000000
100006,113677,2019-01-17 11:56:11.083000000
100006,113717,2019-01-18 11:57:19.083000000
100006,113718,2019-01-18 11:57:12.083000000
100006,113733,2019-01-18 11:57:28.083000000
100006,113750,2019-01-19 11:58:05.083000000
100006,113758,2019-01-19 11:58:16.083000000
100006,113758,2019-01-19 11:58:23.083000000
100006,113760,2019-01-19 11:58:03.083000000
100006,113769,2019-01-19 11:57:58.083000000
100006,113772,2019-01-19 11:58:30.083000000
100006,113777,2019-01-19 11:58:09.083000000
100006,113784,2019-01-20 11:59:48.083000000
100006,113785,2019-01-20 12:00:12.083000000
100006,113786,2019-01-20 11:59:49.083000000
100006,113786,2019-01-20 11:59:58.083000000
100006,113790,2019-01-20 11:59:56.083000000
100006,113794,2019-01-21 12:01:23.083000000
100006,113812,2019-01-21 12:00:41.083000000
100006,113821,2019-01-21 12:00:42.083000000
100006,113821,2019-01-21 12:00:59.083000000
100006,113827,2019-01-21 12:01:28.083000000
100006,113834,2019-01-21 12:01:31.083000000
100006,113841,2019-01-22 12:02:54.083000000
100006,113844,2019-01-22 12:02:32.083000000
100006,113844,2019-01-22 12:02:39.083000000
100006,113845,2019-01-22 12:03:06.083000000
100006,113847,2019-01-22 12:02:43.083000000
100006,113856,2019-01-23 12:04:12.083000000
100006,113863,2019-01-23 12:03:56.083000000
100006,113872,2019-01-23 12:04:07.083000000
100006,113876,2019-01-23 12:03:59.083000000
100006,113878,2019-01-23 12:04:13.083000000
100006,113881,2019-01-23 12:04:27.083000000
100006,113884,2019-01-23 12:04:03.083000000
100006,113887,2019-01-23 12:04:17.083000000
100006,113897,2019-01-24 12:05:36.083000000
100006,113909,2019-01-25 12:06:24.083000000
100006,113913,2019-01-25 12:07:11.083000000
100006,113915,2019-01-25 12:07:13.083000000
100006,113920,2019-01-25 12:07:15.083000000
100006,113921,2019-01-25 12:07:05.083000000
100006,113929,2019-01-25 12:06:59.083000000
100006,113932,2019-01-25 12:06:51.083000000
100006,113933,2019-01-25 12:06:29.083000000
100006,113939,2019-01-25 12:06:32.083000000
100006,113942,2019-01-26 12:08:21.083000000
100006,113946,2019-01-26 12:09:00.083000000
100006,113970,2019-01-26 12:08:32.083000000
100006,113978,2019-01-26 12:08:57.083000000
100006,114047,2019-01-28 12:11:54.083000000
100006,114075,2019-01-28 12:11:44.083000000
100006,114114,2019-01-29 12:13:22.083000000
100006,114120,2019-01-29 12:13:30.083000000
100006,114127,2019-01-29 12:13:32.083000000
100006,114151,2019-01-29 12:13:27.083000000
100006,114152,2019-01-29 12:13:12.083000000
100006,114153,2019-01-29 12:13:58.083000000
100006,114167,2019-01-29 12:13:38.083000000
100006,114171,2019-01-30 12:15:04.083000000
100006,114172,2019-01-30 12:15:20.083000000
100006,114185,2019-01-30 12:15:14.083000000
100006,114192,2019-01-30 12:15:00.083000000
100006,114194,2019-01-30 12:15:32.083000000
100006,114199,2019-01-30 12:15:39.083000000
100006,114206,2019-01-30 12:15:47.083000000
100006,114229,2019-01-30 12:14:58.083000000
100006,114233,2019-01-30 12:15:42.083000000
100006,114239,2019-01-31 12:16:58.083000000
100006,114242,2019-01-31 12:17:06.083000000
100006,114264,2019-01-31 12:16:52.083000000
100006,114274,2019-02-01 12:18:02.083000000
100006,114279,2019-02-01 12:18:25.083000000
100006,114284,2019-02-01 12:18:13.083000000
100006,114302,2019-02-01 12:18:15.083000000
100006,114304,2019-02-01 12:18:38.083000000
100006,114307,2019-02-01 12:18:17.083000000
100006,114313,2019-02-02 12:20:03.083000000
100006,114314,2019-02-02 12:20:01.083000000
100006,114321,2019-02-02 12:19:33.083000000
100006,114338,2019-02-02 12:19:36.083000000
100006,114342,2019-02-02 12:19:38.083000000
100006,114350,2019-02-03 12:21:51.083000000
100006,114377,2019-02-03 12:21:34.083000000
100006,114399,2019-02-04 12:23:29.083000000
100006,114401,2019-02-04 12:23:06.083000000
100006,114402,2019-02-04 12:22:59.083000000
100006,114403,2019-02-04 12:23:24.083000000
100006,114405,2019-02-04 12:23:05.083000000
100006,114405,2019-02-04 12:23:14.083000000
100006,114407,2019-02-04 12:22:51.083000000
100006,114410,2019-02-05 12:24:41.083000000
100006,114418,2019-02-05 12:25:06.083000000
100006,114435,2019-02-06 12:26:42.083000000
100006,114436,2019-02-06 12:26:56.083000000
100006,114440,2019-02-06 12:26:54.083000000
100006,114447,2019-02-06 12:26:19.083000000
100006,114454,2019-02-06 12:26:27.083000000
100006,114457,2019-02-06 12:26:10.083000000
100006,114468,2019-02-06 12:26:58.083000000
100006,114480,2019-02-06 12:26:22.083000000
100006,114491,2019-02-06 12:26:07.083000000
100006,114493,2019-02-06 12:26:08.083000000
100006,114508,2019-02-07 12:28:05.083000000
100006,114527,2019-02-07 12:28:11.083000000
100006,114570,2019-02-08 12:29:12.083000000
100006,114571,2019-02-08 12:29:50.083000000
100006,114576,2019-02-09 12:30:44.083000000
100006,114576,2019-02-09 12:30:50.083000000
100006,114576,2019-02-09 12:30:52.083000000
100006,114576,2019-02-09 12:31:12.083000000
100006,114587,2019-02-10 12:32:09.083000000
100006,114594,2019-02-10 12:32:04.083000000
100006,114611,2019-02-11 12:33:00.083000000
100006,114611,2019-02-11 12:33:02.083000000
100006,114611,2019-02-11 12:33:20.083000000
100006,114611,2019-02-11 12:33:21.083000000
100006,114611,2019-02-11 12:33:26.083000000
100006,114611,2019-02-11 12:33:29.083000000
100006,114611,2019-02-11 12:33:33.083000000
100006,114614,2019-02-12 12:34:53.083000000
100006,114619,2019-02-12 12:34:50.083000000
100006,114620,2019-02-12 12:35:06.083000000
100006,114621,2019-02-12 12:34:22.083000000
100006,114633,2019-02-12 12:34:28.083000000
100006,114643,2019-02-12 12:35:01.083000000
100006,114648,2019-02-13 12:36:31.083000000
100006,114651,2019-02-13 12:36:46.083000000
100006,114652,2019-02-13 12:36:10.083000000
100006,114652,2019-02-13 12:36:36.083000000
100006,114657,2019-02-13 12:36:09.083000000
100006,114664,2019-02-14 12:38:17.083000000
100006,114668,2019-02-14 12:38:20.083000000
100006,114669,2019-02-14 12:38:10.083000000
100006,114673,2019-02-14 12:38:37.083000000
100006,114675,2019-02-14 12:38:04.083000000
100006,114675,2019-02-14 12:38:14.083000000
100006,114676,2019-02-14 12:38:49.083000000
100006,114680,2019-02-14 12:38:26.083000000
100006,114685,2019-02-15 12:40:24.083000000
100006,114699,2019-02-15 12:40:26.083000000
100006,114705,2019-02-15 12:39:48.083000000
100006,114705,2019-02-15 12:40:23.083000000
100006,114709,2019-02-15 12:40:22.083000000
100006,114710,2019-02-15 12:39:44.083000000
100006,114711,2019-02-15 12:39:45.083000000
100006,114712,2019-02-15 12:39:53.083000000
100006,114722,2019-02-15 12:40:02.083000000
100006,114745,2019-02-16 12:41:44.083000000
100006,114762,2019-02-17 12:42:27.083000000
100006,114763,2019-02-18 12:44:04.083000000
100006,114764,2019-02-18 12:44:12.083000000
100006,114768,2019-02-18 12:43:56.083000000
100006,114770,2019-02-18 12:43:20.083000000
100006,114773,2019-02-18 12:43:40.083000000
100006,114774,2019-02-18 12:43:30.083000000
